"codigo_ibge","categoria","cod_cnae","ano_atividade","cod_uf","ativas","mei"
"2408102","5","5611205","2021-09-01","24","51","0"
"1600303","5","5611205","2020-01-01","16","18","0"
"3106200","5","5611204","2020-01-01","31","2382","1"
"4314902","5","5611203","2020-01-01","43","4506","0"
"4314902","5","5611205","2022-05-01","43","234","1"
"2606200","5","5611205","2022-06-01","26","15","1"
"2704302","5","5611205","2022-06-01","27","115","1"
"2800308","5","5611205","2022-06-01","28","69","1"
"2800308","5","5611205","2018-03-01","28","5","1"
"1100205","5","5611205","2018-04-01","11","10","1"
"2606200","5","5611201","2018-04-01","26","21","1"
"5300108","5","5611203","2021-04-01","53","8454","0"
"1302603","5","5611204","2021-05-01","13","288","0"
"1302603","5","5611205","2021-05-01","13","189","1"
"1600303","5","5611201","2021-05-01","16","755","0"
"2408102","5","5611201","2021-05-01","24","2128","0"
"2507507","5","5611203","2021-05-01","25","1297","0"
"2927408","5","5611203","2021-05-01","29","3233","1"
"3205309","5","5611204","2021-12-01","32","277","1"
"5103403","5","5611201","2021-12-01","51","2131","0"
"1100205","5","5611205","2022-01-01","11","97","1"
"1302603","5","5611205","2022-01-01","13","53","0"
"1721000","5","5611205","2022-01-01","17","131","1"
"2606200","5","5611203","2017-12-01","26","80","0"
"2800308","5","5611203","2017-12-01","28","923","0"
"1600303","5","5611203","2018-01-01","16","659","0"
"1600303","5","5611204","2018-01-01","16","281","0"
"2111300","5","5611205","2018-01-01","21","17","0"
"2304400","5","5611201","2018-01-01","23","1001","1"
"2304400","5","5611203","2018-01-01","23","2330","1"
"5002704","5","5611203","2018-10-01","50","1260","0"
"5300108","5","5611201","2018-10-01","53","1383","1"
"3304557","5","5611204","2022-08-01","33","4716","1"
"3550308","5","5611203","2022-08-01","35","18499","1"
"4314902","5","5611203","2022-08-01","43","2051","1"
"1721000","5","5611205","2022-09-01","17","153","1"
"2111300","5","5611205","2022-09-01","21","95","0"
"2408102","5","5611204","2022-09-01","24","274","0"
"2507507","5","5611205","2017-06-01","25","5","1"
"2704302","5","5611204","2017-06-01","27","207","1"
"2606200","5","5611201","2017-05-01","26","17","1"
"3205309","5","5611201","2017-05-01","32","1162","0"
"3205309","5","5611203","2017-05-01","32","1289","0"
"4106902","5","5611204","2017-05-01","41","1820","0"
"5103403","5","5611203","2017-05-01","51","1797","0"
"3205309","5","5611203","2021-09-01","32","777","1"
"5107206","5","5611205","2021-09-01","51","2","1"
"1600303","5","5611203","2021-10-01","16","616","1"
"2408102","5","5611205","2021-10-01","24","52","0"
"2927408","5","5611205","2021-10-01","29","138","0"
"3106200","5","5611203","2021-10-01","31","4735","1"
"3106200","5","5611204","2021-10-01","31","2772","1"
"4314902","5","5611204","2017-08-01","43","349","1"
"5107206","5","5611201","2017-08-01","51","4","0"
"1100205","5","5611204","2017-09-01","11","266","0"
"1721000","5","5611203","2017-09-01","17","607","0"
"1721000","5","5611201","2019-10-01","17","277","1"
"1721000","5","5611203","2019-10-01","17","430","1"
"3304557","5","5611204","2019-10-01","33","3856","1"
"2211001","5","5611203","2017-04-01","22","1112","0"
"4106902","5","5611204","2017-04-01","41","440","1"
"5103403","5","5611203","2017-04-01","51","1796","0"
"1302603","5","5611204","2017-05-01","13","134","1"
"1400100","5","5611204","2017-05-01","14","164","1"
"1600303","5","5611201","2017-05-01","16","797","0"
"4314902","5","5611201","2020-11-01","43","1056","1"
"1721000","5","5611205","2020-12-01","17","22","0"
"2507507","5","5611201","2020-12-01","25","982","1"
"3304557","5","5611201","2021-10-01","33","11458","0"
"3304557","5","5611205","2021-10-01","33","266","0"
"5300108","5","5611205","2021-10-01","53","591","1"
"2408102","5","5611204","2021-11-01","24","294","1"
"2304400","5","5611203","2021-03-01","23","4432","1"
"2927408","5","5611205","2021-03-01","29","395","1"
"3205309","5","5611203","2021-03-01","32","1184","0"
"4106902","5","5611205","2021-03-01","41","121","1"
"5002704","5","5611201","2021-03-01","50","1459","1"
"5107206","5","5611203","2020-01-01","51","5","0"
"2304400","5","5611203","2020-02-01","23","3500","1"
"2408102","5","5611204","2020-02-01","24","299","0"
"4205407","5","5611204","2020-02-01","42","635","0"
"5002704","5","5611205","2022-03-01","50","157","1"
"2606200","5","5611205","2022-04-01","26","5","0"
"3106200","5","5611204","2022-04-01","31","2042","0"
"3205309","5","5611203","2022-04-01","32","816","1"
"5002704","5","5611205","2020-10-01","50","82","1"
"1600303","5","5611205","2020-11-01","16","32","0"
"2211001","5","5611205","2020-11-01","22","14","0"
"2408102","5","5611204","2020-11-01","24","265","1"
"2611606","5","5611201","2020-11-01","26","1889","1"
"2927408","5","5611201","2020-11-01","29","3618","1"
"3106200","5","5611204","2020-11-01","31","2184","0"
"4314902","5","5611204","2018-11-01","43","462","1"
"4205407","5","5611204","2020-04-01","42","628","0"
"1302603","5","5611203","2020-05-01","13","2021","1"
"1721000","5","5611204","2020-05-01","17","249","1"
"2800308","5","5611204","2020-05-01","28","142","1"
"2211001","5","5611204","2021-04-01","22","300","0"
"2927408","5","5611203","2021-04-01","29","3179","1"
"4205407","5","5611204","2021-04-01","42","607","0"
"2704302","5","5611201","2019-11-01","27","719","1"
"4205407","5","5611201","2019-11-01","42","2578","0"
"3106200","5","5611204","2019-08-01","31","2340","0"
"5002704","5","5611203","2019-08-01","50","1213","1"
"5300108","5","5611204","2019-08-01","53","1352","1"
"1302603","5","5611204","2019-09-01","13","262","1"
"3205309","5","5611201","2018-04-01","32","1174","0"
"5002704","5","5611203","2018-04-01","50","1272","0"
"2507507","5","5611203","2018-05-01","25","1217","0"
"2704302","5","5611201","2018-05-01","27","430","1"
"2800308","5","5611205","2018-05-01","28","5","1"
"3304557","5","5611201","2020-12-01","33","11375","0"
"4205407","5","5611205","2020-12-01","42","97","1"
"1100205","5","5611201","2021-01-01","11","591","1"
"5107206","5","5611203","2021-05-01","51","3","0"
"2606200","5","5611205","2021-06-01","26","4","0"
"2611606","5","5611205","2019-04-01","26","14","0"
"5103403","5","5611201","2019-04-01","51","439","1"
"2211001","5","5611205","2019-05-01","22","15","1"
"2507507","5","5611203","2019-05-01","25","808","1"
"3304557","5","5611201","2019-02-01","33","4757","1"
"4314902","5","5611201","2019-02-01","43","433","1"
"5002704","5","5611204","2019-02-01","50","427","1"
"5300108","5","5611205","2019-02-01","53","103","1"
"1100205","5","5611201","2019-03-01","11","1208","0"
"1302603","5","5611203","2019-03-01","13","1288","1"
"2304400","5","5611205","2019-03-01","23","52","1"
"5107206","5","5611204","2020-03-01","51","1","1"
"1400100","5","5611201","2020-04-01","14","691","0"
"2304400","5","5611201","2020-04-01","23","2397","1"
"2611606","5","5611205","2020-04-01","26","96","1"
"3106200","5","5611204","2020-04-01","31","2418","1"
"4314902","5","5611204","2020-05-01","43","604","1"
"5103403","5","5611204","2020-05-01","51","300","1"
"5107206","5","5611201","2020-05-01","51","2","1"
"1600303","5","5611204","2020-06-01","16","160","0"
"2507507","5","5611204","2020-06-01","25","186","1"
"2700805","5","5611201","2020-06-01","27","1","1"
"3106200","5","5611203","2020-06-01","31","6829","0"
"3205309","5","5611203","2020-06-01","32","1200","0"
"1400100","5","5611204","2022-02-01","14","235","0"
"2111300","5","5611205","2022-02-01","21","342","1"
"2800308","5","5611203","2022-02-01","28","1368","1"
"5002704","5","5611203","2019-06-01","50","1159","1"
"2211001","5","5611203","2022-01-01","22","1075","1"
"2304400","5","5611201","2022-01-01","23","5385","0"
"2304400","5","5611203","2022-01-01","23","5079","1"
"3304557","5","5611205","2022-01-01","33","255","0"
"4106902","5","5611204","2022-01-01","41","1607","0"
"5002704","5","5611203","2022-01-01","50","2240","1"
"5103403","5","5611203","2022-01-01","51","1445","0"
"2611606","5","5611201","2017-10-01","26","507","1"
"3550308","5","5611205","2017-10-01","35","131","0"
"4314902","5","5611204","2017-10-01","43","1137","0"
"5002704","5","5611201","2017-10-01","50","333","1"
"1400100","5","5611203","2017-11-01","14","256","1"
"2111300","5","5611204","2017-11-01","21","264","1"
"5002704","5","5611204","2021-06-01","50","524","1"
"2507507","5","5611201","2021-07-01","25","1538","0"
"2611606","5","5611203","2021-07-01","26","3298","1"
"2704302","5","5611201","2022-05-01","27","1671","0"
"3205309","5","5611203","2022-05-01","32","1084","0"
"4314902","5","5611201","2018-08-01","43","365","1"
"1600303","5","5611203","2018-09-01","16","235","1"
"2800308","5","5611201","2018-09-01","28","992","0"
"4106902","5","5611204","2018-09-01","41","605","1"
"4205407","5","5611205","2018-09-01","42","17","1"
"5107206","5","5611201","2018-09-01","51","2","1"
"1302603","5","5611203","2018-10-01","13","1135","1"
"2111300","5","5611201","2018-10-01","21","464","1"
"2408102","5","5611204","2018-10-01","24","219","1"
"2704302","5","5611204","2018-10-01","27","299","0"
"2927408","5","5611205","2018-06-01","29","69","1"
"3106200","5","5611203","2018-06-01","31","6671","0"
"3550308","5","5611203","2018-06-01","35","6904","1"
"5002704","5","5611201","2018-06-01","50","1502","0"
"5103403","5","5611203","2018-06-01","51","778","1"
"2111300","5","5611204","2018-07-01","21","302","1"
"3304557","5","5611201","2017-11-01","33","2918","1"
"2507507","5","5611205","2017-12-01","25","7","1"
"3106200","5","5611201","2018-02-01","31","6337","0"
"3205309","5","5611204","2018-02-01","32","332","0"
"5002704","5","5611204","2018-02-01","50","369","1"
"5103403","5","5611204","2018-02-01","51","226","1"
"1721000","5","5611204","2018-03-01","17","206","1"
"2111300","5","5611203","2018-03-01","21","570","1"
"2507507","5","5611204","2018-03-01","25","123","1"
"2304400","5","5611201","2018-02-01","23","4873","0"
"1302603","5","5611201","2020-03-01","13","2398","0"
"1400100","5","5611204","2020-03-01","14","250","0"
"2507507","5","5611201","2020-03-01","25","702","1"
"2611606","5","5611201","2020-03-01","26","1401","1"
"3304557","5","5611203","2020-03-01","33","9839","1"
"4106902","5","5611205","2017-09-01","41","15","1"
"5103403","5","5611203","2017-09-01","51","1807","0"
"1100205","5","5611201","2017-10-01","11","1319","0"
"1400100","5","5611204","2017-10-01","14","180","1"
"2304400","5","5611204","2017-10-01","23","847","1"
"1721000","5","5611205","2021-02-01","17","22","0"
"4106902","5","5611201","2020-08-01","41","5892","0"
"4106902","5","5611204","2020-08-01","41","771","1"
"5107206","5","5611203","2020-08-01","51","6","1"
"2507507","5","5611204","2020-09-01","25","239","0"
"2611606","5","5611205","2020-09-01","26","114","1"
"3205309","5","5611201","2020-09-01","32","330","1"
"4314902","5","5611205","2020-06-01","43","58","0"
"5103403","5","5611201","2020-06-01","51","2106","0"
"1100205","5","5611205","2020-07-01","11","25","1"
"2611606","5","5611203","2020-07-01","26","2545","1"
"2704302","5","5611204","2020-07-01","27","289","0"
"2704302","5","5611205","2020-07-01","27","50","1"
"2800308","5","5611201","2020-07-01","28","1080","0"
"3106200","5","5611203","2020-07-01","31","6810","0"
"2611606","5","5611203","2019-05-01","26","3473","0"
"3106200","5","5611205","2019-05-01","31","117","0"
"3550308","5","5611204","2019-05-01","35","5216","0"
"5103403","5","5611201","2019-05-01","51","451","1"
"5300108","5","5611201","2019-05-01","53","8013","0"
"2304400","5","5611204","2017-03-01","23","779","1"
"2606200","5","5611203","2017-03-01","26","82","0"
"5300108","5","5611201","2017-03-01","53","839","1"
"5300108","5","5611203","2017-03-01","53","2138","1"
"5002704","5","5611205","2022-02-01","50","153","1"
"1400100","5","5611205","2022-03-01","14","132","1"
"3205309","5","5611203","2022-03-01","32","1092","0"
"4205407","5","5611203","2019-03-01","42","2485","0"
"1721000","5","5611201","2019-04-01","17","686","0"
"1721000","5","5611204","2019-04-01","17","138","0"
"2408102","5","5611203","2019-04-01","24","893","1"
"2704302","5","5611205","2022-10-01","27","39","0"
"3304557","5","5611205","2020-09-01","33","781","1"
"5103403","5","5611201","2020-09-01","51","853","1"
"5103403","5","5611203","2020-09-01","51","1282","1"
"2507507","5","5611205","2020-10-01","25","47","0"
"2611606","5","5611204","2020-10-01","26","574","1"
"2704302","5","5611203","2020-10-01","27","1663","1"
"2704302","5","5611205","2020-10-01","27","24","0"
"2700805","5","5611203","2022-09-01","27","1","0"
"4106902","5","5611201","2022-09-01","41","2168","1"
"5300108","5","5611203","2022-09-01","53","7985","0"
"1100205","5","5611203","2017-01-01","11","209","1"
"1302603","5","5611204","2017-01-01","13","113","1"
"1302603","5","5611205","2017-01-01","13","6","1"
"1721000","5","5611203","2017-01-01","17","574","0"
"1100205","5","5611204","2022-07-01","11","156","0"
"1100205","5","5611205","2022-07-01","11","29","0"
"1100205","5","5611205","2022-07-01","11","112","1"
"1302603","5","5611201","2022-07-01","13","4659","1"
"1600303","5","5611205","2022-07-01","16","107","1"
"1721000","5","5611201","2022-07-01","17","677","0"
"2611606","5","5611203","2022-07-01","26","3250","0"
"2408102","5","5611203","2017-07-01","24","625","1"
"3106200","5","5611201","2017-07-01","31","1073","1"
"1302603","5","5611203","2019-12-01","13","2382","0"
"2111300","5","5611204","2019-12-01","21","303","0"
"2304400","5","5611201","2019-12-01","23","1988","1"
"5103403","5","5611201","2019-12-01","51","570","1"
"3550308","5","5611203","2019-01-01","35","38738","0"
"4314902","5","5611201","2019-01-01","43","5017","0"
"1302603","5","5611204","2019-02-01","13","235","1"
"2304400","5","5611201","2019-02-01","23","4973","0"
"2408102","5","5611204","2019-07-01","24","315","0"
"2606200","5","5611205","2019-07-01","26","1","1"
"1400100","5","5611203","2019-08-01","14","361","1"
"3106200","5","5611203","2018-05-01","31","6650","0"
"3106200","5","5611204","2018-05-01","31","2471","0"
"5002704","5","5611203","2018-05-01","50","900","1"
"2304400","5","5611205","2018-06-01","23","44","1"
"2507507","5","5611205","2018-06-01","25","7","1"
"2704302","5","5611205","2018-06-01","27","7","0"
"3205309","5","5611205","2018-07-01","32","13","0"
"5300108","5","5611203","2018-07-01","53","2801","1"
"2704302","5","5611205","2018-08-01","27","10","1"
"1600303","5","5611204","2017-02-01","16","137","1"
"2304400","5","5611204","2017-02-01","23","1127","0"
"2700805","5","5611201","2017-02-01","27","1","0"
"2704302","5","5611201","2017-02-01","27","1588","0"
"2800308","5","5611205","2017-02-01","28","4","1"
"1302603","5","5611201","2017-03-01","13","512","1"
"4106902","5","5611201","2020-07-01","41","1143","1"
"2606200","5","5611201","2020-08-01","26","95","0"
"5103403","5","5611201","2021-07-01","51","2163","0"
"1400100","5","5611201","2021-08-01","14","633","1"
"1400100","5","5611204","2021-08-01","14","242","0"
"2800308","5","5611203","2021-08-01","28","1246","1"
"4106902","5","5611203","2021-11-01","41","2576","1"
"3304557","5","5611203","2019-09-01","33","12492","0"
"3304557","5","5611204","2019-09-01","33","3279","0"
"4106902","5","5611201","2019-09-01","41","5722","0"
"4205407","5","5611205","2019-09-01","42","27","1"
"3205309","5","5611205","2018-12-01","32","16","0"
"4314902","5","5611201","2018-12-01","43","5003","0"
"1721000","5","5611205","2019-01-01","17","19","1"
"2408102","5","5611203","2021-02-01","24","1332","0"
"2408102","5","5611204","2021-02-01","24","274","1"
"2800308","5","5611205","2021-02-01","28","21","0"
"2927408","5","5611204","2021-02-01","29","1153","0"
"3304557","5","5611203","2021-02-01","33","12614","1"
"3304557","5","5611204","2021-02-01","33","3255","0"
"1721000","5","5611205","2021-03-01","17","22","0"
"4106902","5","5611201","2021-08-01","41","1777","1"
"2408102","5","5611204","2021-09-01","24","285","1"
"2700805","5","5611203","2021-09-01","27","1","0"
"1302603","5","5611205","2020-01-01","13","63","1"
"1721000","5","5611201","2020-01-01","17","706","0"
"2304400","5","5611205","2020-01-01","23","65","0"
"2606200","5","5611204","2020-01-01","26","24","0"
"2611606","5","5611205","2020-01-01","26","25","0"
"2704302","5","5611203","2020-01-01","27","1675","0"
"4205407","5","5611201","2020-01-01","42","2595","0"
"1400100","5","5611204","2022-06-01","14","270","1"
"1721000","5","5611205","2022-06-01","17","145","1"
"2211001","5","5611203","2022-06-01","22","1124","1"
"2408102","5","5611205","2022-06-01","24","116","1"
